GEO.id,GEO.id2,GEO.display-label,D001
1000000US530330054002015,530330054002015,"Block 2015, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002016,530330054002016,"Block 2016, Block Group 2, Census Tract 54, King County, Washington",37
1000000US530330054002017,530330054002017,"Block 2017, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002018,530330054002018,"Block 2018, Block Group 2, Census Tract 54, King County, Washington",59
1000000US530330054002019,530330054002019,"Block 2019, Block Group 2, Census Tract 54, King County, Washington",4
1000000US530330054002020,530330054002020,"Block 2020, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002021,530330054002021,"Block 2021, Block Group 2, Census Tract 54, King County, Washington",64
1000000US530330054002022,530330054002022,"Block 2022, Block Group 2, Census Tract 54, King County, Washington",26
1000000US530330054002023,530330054002023,"Block 2023, Block Group 2, Census Tract 54, King County, Washington",36
1000000US530330054002024,530330054002024,"Block 2024, Block Group 2, Census Tract 54, King County, Washington",47
1000000US530330054002025,530330054002025,"Block 2025, Block Group 2, Census Tract 54, King County, Washington",46
1000000US530330054002026,530330054002026,"Block 2026, Block Group 2, Census Tract 54, King County, Washington",41
1000000US530330054002027,530330054002027,"Block 2027, Block Group 2, Census Tract 54, King County, Washington",95
1000000US530330054002028,530330054002028,"Block 2028, Block Group 2, Census Tract 54, King County, Washington",42
1000000US530330054002029,530330054002029,"Block 2029, Block Group 2, Census Tract 54, King County, Washington",4
1000000US530330054002030,530330054002030,"Block 2030, Block Group 2, Census Tract 54, King County, Washington",151
1000000US530330054002031,530330054002031,"Block 2031, Block Group 2, Census Tract 54, King County, Washington",14
1000000US530330054002032,530330054002032,"Block 2032, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002033,530330054002033,"Block 2033, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002034,530330054002034,"Block 2034, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002035,530330054002035,"Block 2035, Block Group 2, Census Tract 54, King County, Washington",42
1000000US530330054002036,530330054002036,"Block 2036, Block Group 2, Census Tract 54, King County, Washington",28
1000000US530330054002037,530330054002037,"Block 2037, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002038,530330054002038,"Block 2038, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002039,530330054002039,"Block 2039, Block Group 2, Census Tract 54, King County, Washington",30
1000000US530330054002040,530330054002040,"Block 2040, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002041,530330054002041,"Block 2041, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002042,530330054002042,"Block 2042, Block Group 2, Census Tract 54, King County, Washington",0
1000000US530330054002043,530330054002043,"Block 2043, Block Group 2, Census Tract 54, King County, Washington",23
1000000US530330054003000,530330054003000,"Block 3000, Block Group 3, Census Tract 54, King County, Washington",67
1000000US530330054003001,530330054003001,"Block 3001, Block Group 3, Census Tract 54, King County, Washington",31
1000000US530330054003002,530330054003002,"Block 3002, Block Group 3, Census Tract 54, King County, Washington",1
1000000US530330054003003,530330054003003,"Block 3003, Block Group 3, Census Tract 54, King County, Washington",34
1000000US530330054003004,530330054003004,"Block 3004, Block Group 3, Census Tract 54, King County, Washington",53
1000000US530330054003005,530330054003005,"Block 3005, Block Group 3, Census Tract 54, King County, Washington",49
1000000US530330054003006,530330054003006,"Block 3006, Block Group 3, Census Tract 54, King County, Washington",82
1000000US530330054003007,530330054003007,"Block 3007, Block Group 3, Census Tract 54, King County, Washington",56
1000000US530330054003008,530330054003008,"Block 3008, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003009,530330054003009,"Block 3009, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003010,530330054003010,"Block 3010, Block Group 3, Census Tract 54, King County, Washington",87
1000000US530330054003011,530330054003011,"Block 3011, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003012,530330054003012,"Block 3012, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003013,530330054003013,"Block 3013, Block Group 3, Census Tract 54, King County, Washington",63
1000000US530330054003014,530330054003014,"Block 3014, Block Group 3, Census Tract 54, King County, Washington",2
1000000US530330054003015,530330054003015,"Block 3015, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003016,530330054003016,"Block 3016, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003017,530330054003017,"Block 3017, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003018,530330054003018,"Block 3018, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003019,530330054003019,"Block 3019, Block Group 3, Census Tract 54, King County, Washington",1
1000000US530330054003020,530330054003020,"Block 3020, Block Group 3, Census Tract 54, King County, Washington",14
1000000US530330054003021,530330054003021,"Block 3021, Block Group 3, Census Tract 54, King County, Washington",22
1000000US530330054003022,530330054003022,"Block 3022, Block Group 3, Census Tract 54, King County, Washington",11
1000000US530330054003023,530330054003023,"Block 3023, Block Group 3, Census Tract 54, King County, Washington",24
1000000US530330054003024,530330054003024,"Block 3024, Block Group 3, Census Tract 54, King County, Washington",12
1000000US530330054003025,530330054003025,"Block 3025, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003026,530330054003026,"Block 3026, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003027,530330054003027,"Block 3027, Block Group 3, Census Tract 54, King County, Washington",2
1000000US530330054003028,530330054003028,"Block 3028, Block Group 3, Census Tract 54, King County, Washington",5
1000000US530330054003029,530330054003029,"Block 3029, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003030,530330054003030,"Block 3030, Block Group 3, Census Tract 54, King County, Washington",0
1000000US530330054003031,530330054003031,"Block 3031, Block Group 3, Census Tract 54, King County, Washington",87
1000000US530330054004000,530330054004000,"Block 4000, Block Group 4, Census Tract 54, King County, Washington",62
1000000US530330054004001,530330054004001,"Block 4001, Block Group 4, Census Tract 54, King County, Washington",14
1000000US530330054004002,530330054004002,"Block 4002, Block Group 4, Census Tract 54, King County, Washington",13
1000000US530330054004003,530330054004003,"Block 4003, Block Group 4, Census Tract 54, King County, Washington",30
1000000US530330054004004,530330054004004,"Block 4004, Block Group 4, Census Tract 54, King County, Washington",13
1000000US530330054004005,530330054004005,"Block 4005, Block Group 4, Census Tract 54, King County, Washington",14
1000000US530330054004006,530330054004006,"Block 4006, Block Group 4, Census Tract 54, King County, Washington",46
1000000US530330054004007,530330054004007,"Block 4007, Block Group 4, Census Tract 54, King County, Washington",53
1000000US530330054004008,530330054004008,"Block 4008, Block Group 4, Census Tract 54, King County, Washington",59
1000000US530330054004009,530330054004009,"Block 4009, Block Group 4, Census Tract 54, King County, Washington",62
1000000US530330054004010,530330054004010,"Block 4010, Block Group 4, Census Tract 54, King County, Washington",30
1000000US530330054004011,530330054004011,"Block 4011, Block Group 4, Census Tract 54, King County, Washington",26
1000000US530330054004012,530330054004012,"Block 4012, Block Group 4, Census Tract 54, King County, Washington",11
1000000US530330054004013,530330054004013,"Block 4013, Block Group 4, Census Tract 54, King County, Washington",14
1000000US530330054004014,530330054004014,"Block 4014, Block Group 4, Census Tract 54, King County, Washington",11
1000000US530330054004015,530330054004015,"Block 4015, Block Group 4, Census Tract 54, King County, Washington",0
1000000US530330054004016,530330054004016,"Block 4016, Block Group 4, Census Tract 54, King County, Washington",0
1000000US530330054004017,530330054004017,"Block 4017, Block Group 4, Census Tract 54, King County, Washington",18
1000000US530330054004018,530330054004018,"Block 4018, Block Group 4, Census Tract 54, King County, Washington",44
1000000US530330054004019,530330054004019,"Block 4019, Block Group 4, Census Tract 54, King County, Washington",55
1000000US530330054004020,530330054004020,"Block 4020, Block Group 4, Census Tract 54, King County, Washington",48
1000000US530330054004021,530330054004021,"Block 4021, Block Group 4, Census Tract 54, King County, Washington",0
1000000US530330054004022,530330054004022,"Block 4022, Block Group 4, Census Tract 54, King County, Washington",5
1000000US530330054004023,530330054004023,"Block 4023, Block Group 4, Census Tract 54, King County, Washington",4
1000000US530330054004024,530330054004024,"Block 4024, Block Group 4, Census Tract 54, King County, Washington",31
1000000US530330054004025,530330054004025,"Block 4025, Block Group 4, Census Tract 54, King County, Washington",48
1000000US530330054004026,530330054004026,"Block 4026, Block Group 4, Census Tract 54, King County, Washington",15
1000000US530330054004027,530330054004027,"Block 4027, Block Group 4, Census Tract 54, King County, Washington",32
1000000US530330056001000,530330056001000,"Block 1000, Block Group 1, Census Tract 56, King County, Washington",107
1000000US530330056001001,530330056001001,"Block 1001, Block Group 1, Census Tract 56, King County, Washington",11
1000000US530330056001002,530330056001002,"Block 1002, Block Group 1, Census Tract 56, King County, Washington",21
1000000US530330056001003,530330056001003,"Block 1003, Block Group 1, Census Tract 56, King County, Washington",12
1000000US530330056001004,530330056001004,"Block 1004, Block Group 1, Census Tract 56, King County, Washington",21
1000000US530330056001005,530330056001005,"Block 1005, Block Group 1, Census Tract 56, King County, Washington",23
1000000US530330056001006,530330056001006,"Block 1006, Block Group 1, Census Tract 56, King County, Washington",13
1000000US530330056001007,530330056001007,"Block 1007, Block Group 1, Census Tract 56, King County, Washington",22
1000000US530330056001008,530330056001008,"Block 1008, Block Group 1, Census Tract 56, King County, Washington",24
1000000US530330056001009,530330056001009,"Block 1009, Block Group 1, Census Tract 56, King County, Washington",20
1000000US530330056001010,530330056001010,"Block 1010, Block Group 1, Census Tract 56, King County, Washington",21
1000000US530330056001011,530330056001011,"Block 1011, Block Group 1, Census Tract 56, King County, Washington",18
1000000US530330056001012,530330056001012,"Block 1012, Block Group 1, Census Tract 56, King County, Washington",23
1000000US530330056001013,530330056001013,"Block 1013, Block Group 1, Census Tract 56, King County, Washington",24
1000000US530330056001014,530330056001014,"Block 1014, Block Group 1, Census Tract 56, King County, Washington",12
1000000US530330056001015,530330056001015,"Block 1015, Block Group 1, Census Tract 56, King County, Washington",23
1000000US530330056001016,530330056001016,"Block 1016, Block Group 1, Census Tract 56, King County, Washington",12
1000000US530330056001017,530330056001017,"Block 1017, Block Group 1, Census Tract 56, King County, Washington",20
1000000US530330056001018,530330056001018,"Block 1018, Block Group 1, Census Tract 56, King County, Washington",13
1000000US530330056001019,530330056001019,"Block 1019, Block Group 1, Census Tract 56, King County, Washington",10
1000000US530330056001020,530330056001020,"Block 1020, Block Group 1, Census Tract 56, King County, Washington",0
1000000US530330056001021,530330056001021,"Block 1021, Block Group 1, Census Tract 56, King County, Washington",27
1000000US530330056001022,530330056001022,"Block 1022, Block Group 1, Census Tract 56, King County, Washington",0
1000000US530330056001023,530330056001023,"Block 1023, Block Group 1, Census Tract 56, King County, Washington",42
1000000US530330056001024,530330056001024,"Block 1024, Block Group 1, Census Tract 56, King County, Washington",43
1000000US530330056002000,530330056002000,"Block 2000, Block Group 2, Census Tract 56, King County, Washington",24
1000000US530330056002001,530330056002001,"Block 2001, Block Group 2, Census Tract 56, King County, Washington",14
1000000US530330056002002,530330056002002,"Block 2002, Block Group 2, Census Tract 56, King County, Washington",19
1000000US530330056002003,530330056002003,"Block 2003, Block Group 2, Census Tract 56, King County, Washington",16
1000000US530330056002004,530330056002004,"Block 2004, Block Group 2, Census Tract 56, King County, Washington",8
1000000US530330056002005,530330056002005,"Block 2005, Block Group 2, Census Tract 56, King County, Washington",67
1000000US530330056002006,530330056002006,"Block 2006, Block Group 2, Census Tract 56, King County, Washington",0
1000000US530330056002007,530330056002007,"Block 2007, Block Group 2, Census Tract 56, King County, Washington",0
1000000US530330056002008,530330056002008,"Block 2008, Block Group 2, Census Tract 56, King County, Washington",0
1000000US530330056002009,530330056002009,"Block 2009, Block Group 2, Census Tract 56, King County, Washington",0
1000000US530330056002010,530330056002010,"Block 2010, Block Group 2, Census Tract 56, King County, Washington",17
1000000US530330056002011,530330056002011,"Block 2011, Block Group 2, Census Tract 56, King County, Washington",12
1000000US530330056002012,530330056002012,"Block 2012, Block Group 2, Census Tract 56, King County, Washington",40
1000000US530330056002013,530330056002013,"Block 2013, Block Group 2, Census Tract 56, King County, Washington",11
1000000US530330056002014,530330056002014,"Block 2014, Block Group 2, Census Tract 56, King County, Washington",14
1000000US530330056002015,530330056002015,"Block 2015, Block Group 2, Census Tract 56, King County, Washington",18
1000000US530330056002016,530330056002016,"Block 2016, Block Group 2, Census Tract 56, King County, Washington",15
1000000US530330056002017,530330056002017,"Block 2017, Block Group 2, Census Tract 56, King County, Washington",14
1000000US530330056002018,530330056002018,"Block 2018, Block Group 2, Census Tract 56, King County, Washington",10
1000000US530330056002019,530330056002019,"Block 2019, Block Group 2, Census Tract 56, King County, Washington",1
1000000US530330056002020,530330056002020,"Block 2020, Block Group 2, Census Tract 56, King County, Washington",6
1000000US530330056002021,530330056002021,"Block 2021, Block Group 2, Census Tract 56, King County, Washington",5
1000000US530330056002022,530330056002022,"Block 2022, Block Group 2, Census Tract 56, King County, Washington",21
1000000US530330056002023,530330056002023,"Block 2023, Block Group 2, Census Tract 56, King County, Washington",25
1000000US530330056002024,530330056002024,"Block 2024, Block Group 2, Census Tract 56, King County, Washington",23
1000000US530330056002025,530330056002025,"Block 2025, Block Group 2, Census Tract 56, King County, Washington",19
1000000US530330056002026,530330056002026,"Block 2026, Block Group 2, Census Tract 56, King County, Washington",18
1000000US530330056002027,530330056002027,"Block 2027, Block Group 2, Census Tract 56, King County, Washington",18
1000000US530330056002028,530330056002028,"Block 2028, Block Group 2, Census Tract 56, King County, Washington",24
1000000US530330056002029,530330056002029,"Block 2029, Block Group 2, Census Tract 56, King County, Washington",24
1000000US530330056002030,530330056002030,"Block 2030, Block Group 2, Census Tract 56, King County, Washington",19
1000000US530330056002031,530330056002031,"Block 2031, Block Group 2, Census Tract 56, King County, Washington",19
1000000US530330056002032,530330056002032,"Block 2032, Block Group 2, Census Tract 56, King County, Washington",16
1000000US530330056002033,530330056002033,"Block 2033, Block Group 2, Census Tract 56, King County, Washington",5
1000000US530330056003000,530330056003000,"Block 3000, Block Group 3, Census Tract 56, King County, Washington",34
1000000US530330056003001,530330056003001,"Block 3001, Block Group 3, Census Tract 56, King County, Washington",47
1000000US530330056003002,530330056003002,"Block 3002, Block Group 3, Census Tract 56, King County, Washington",4
1000000US530330056003003,530330056003003,"Block 3003, Block Group 3, Census Tract 56, King County, Washington",21
1000000US530330056003004,530330056003004,"Block 3004, Block Group 3, Census Tract 56, King County, Washington",5
1000000US530330056003005,530330056003005,"Block 3005, Block Group 3, Census Tract 56, King County, Washington",26
1000000US530330056003006,530330056003006,"Block 3006, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003007,530330056003007,"Block 3007, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003008,530330056003008,"Block 3008, Block Group 3, Census Tract 56, King County, Washington",39
1000000US530330056003009,530330056003009,"Block 3009, Block Group 3, Census Tract 56, King County, Washington",7
1000000US530330056003010,530330056003010,"Block 3010, Block Group 3, Census Tract 56, King County, Washington",13
1000000US530330056003011,530330056003011,"Block 3011, Block Group 3, Census Tract 56, King County, Washington",6
1000000US530330056003012,530330056003012,"Block 3012, Block Group 3, Census Tract 56, King County, Washington",14
1000000US530330056003013,530330056003013,"Block 3013, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003014,530330056003014,"Block 3014, Block Group 3, Census Tract 56, King County, Washington",10
1000000US530330056003015,530330056003015,"Block 3015, Block Group 3, Census Tract 56, King County, Washington",10
1000000US530330056003016,530330056003016,"Block 3016, Block Group 3, Census Tract 56, King County, Washington",9
1000000US530330056003017,530330056003017,"Block 3017, Block Group 3, Census Tract 56, King County, Washington",8
1000000US530330056003018,530330056003018,"Block 3018, Block Group 3, Census Tract 56, King County, Washington",8
1000000US530330056003019,530330056003019,"Block 3019, Block Group 3, Census Tract 56, King County, Washington",8
1000000US530330056003020,530330056003020,"Block 3020, Block Group 3, Census Tract 56, King County, Washington",13
1000000US530330056003021,530330056003021,"Block 3021, Block Group 3, Census Tract 56, King County, Washington",9
1000000US530330056003022,530330056003022,"Block 3022, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003023,530330056003023,"Block 3023, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003024,530330056003024,"Block 3024, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003025,530330056003025,"Block 3025, Block Group 3, Census Tract 56, King County, Washington",15
1000000US530330056003026,530330056003026,"Block 3026, Block Group 3, Census Tract 56, King County, Washington",14
1000000US530330056003027,530330056003027,"Block 3027, Block Group 3, Census Tract 56, King County, Washington",2
1000000US530330056003028,530330056003028,"Block 3028, Block Group 3, Census Tract 56, King County, Washington",30
1000000US530330056003029,530330056003029,"Block 3029, Block Group 3, Census Tract 56, King County, Washington",5
1000000US530330056003030,530330056003030,"Block 3030, Block Group 3, Census Tract 56, King County, Washington",9
1000000US530330056003031,530330056003031,"Block 3031, Block Group 3, Census Tract 56, King County, Washington",13
1000000US530330056003032,530330056003032,"Block 3032, Block Group 3, Census Tract 56, King County, Washington",15
1000000US530330056003033,530330056003033,"Block 3033, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003034,530330056003034,"Block 3034, Block Group 3, Census Tract 56, King County, Washington",4
1000000US530330056003035,530330056003035,"Block 3035, Block Group 3, Census Tract 56, King County, Washington",35
1000000US530330056003036,530330056003036,"Block 3036, Block Group 3, Census Tract 56, King County, Washington",7
1000000US530330056003037,530330056003037,"Block 3037, Block Group 3, Census Tract 56, King County, Washington",32
1000000US530330056003038,530330056003038,"Block 3038, Block Group 3, Census Tract 56, King County, Washington",17
1000000US530330056003039,530330056003039,"Block 3039, Block Group 3, Census Tract 56, King County, Washington",7
1000000US530330056003040,530330056003040,"Block 3040, Block Group 3, Census Tract 56, King County, Washington",14
1000000US530330056003041,530330056003041,"Block 3041, Block Group 3, Census Tract 56, King County, Washington",11
1000000US530330056003042,530330056003042,"Block 3042, Block Group 3, Census Tract 56, King County, Washington",4
1000000US530330056003043,530330056003043,"Block 3043, Block Group 3, Census Tract 56, King County, Washington",6
1000000US530330056003044,530330056003044,"Block 3044, Block Group 3, Census Tract 56, King County, Washington",16
1000000US530330056003045,530330056003045,"Block 3045, Block Group 3, Census Tract 56, King County, Washington",1
1000000US530330056003046,530330056003046,"Block 3046, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003047,530330056003047,"Block 3047, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003048,530330056003048,"Block 3048, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056003049,530330056003049,"Block 3049, Block Group 3, Census Tract 56, King County, Washington",0
1000000US530330056004000,530330056004000,"Block 4000, Block Group 4, Census Tract 56, King County, Washington",19
1000000US530330056004001,530330056004001,"Block 4001, Block Group 4, Census Tract 56, King County, Washington",23
1000000US530330056004002,530330056004002,"Block 4002, Block Group 4, Census Tract 56, King County, Washington",17
1000000US530330056004003,530330056004003,"Block 4003, Block Group 4, Census Tract 56, King County, Washington",30
1000000US530330056004004,530330056004004,"Block 4004, Block Group 4, Census Tract 56, King County, Washington",22
1000000US530330056004005,530330056004005,"Block 4005, Block Group 4, Census Tract 56, King County, Washington",24
1000000US530330056004006,530330056004006,"Block 4006, Block Group 4, Census Tract 56, King County, Washington",27
1000000US530330056004007,530330056004007,"Block 4007, Block Group 4, Census Tract 56, King County, Washington",13
1000000US530330056004008,530330056004008,"Block 4008, Block Group 4, Census Tract 56, King County, Washington",18
1000000US530330056004009,530330056004009,"Block 4009, Block Group 4, Census Tract 56, King County, Washington",16
1000000US530330056004010,530330056004010,"Block 4010, Block Group 4, Census Tract 56, King County, Washington",36
1000000US530330056004011,530330056004011,"Block 4011, Block Group 4, Census Tract 56, King County, Washington",29
1000000US530330056004012,530330056004012,"Block 4012, Block Group 4, Census Tract 56, King County, Washington",26
1000000US530330056004013,530330056004013,"Block 4013, Block Group 4, Census Tract 56, King County, Washington",18
1000000US530330056004014,530330056004014,"Block 4014, Block Group 4, Census Tract 56, King County, Washington",26
1000000US530330056004015,530330056004015,"Block 4015, Block Group 4, Census Tract 56, King County, Washington",18
1000000US530330056004016,530330056004016,"Block 4016, Block Group 4, Census Tract 56, King County, Washington",2
1000000US530330056004017,530330056004017,"Block 4017, Block Group 4, Census Tract 56, King County, Washington",19
1000000US530330056004018,530330056004018,"Block 4018, Block Group 4, Census Tract 56, King County, Washington",11
1000000US530330056004019,530330056004019,"Block 4019, Block Group 4, Census Tract 56, King County, Washington",6
1000000US530330056004020,530330056004020,"Block 4020, Block Group 4, Census Tract 56, King County, Washington",16
1000000US530330056004021,530330056004021,"Block 4021, Block Group 4, Census Tract 56, King County, Washington",9
1000000US530330056004022,530330056004022,"Block 4022, Block Group 4, Census Tract 56, King County, Washington",7
1000000US530330056004023,530330056004023,"Block 4023, Block Group 4, Census Tract 56, King County, Washington",10
1000000US530330056004024,530330056004024,"Block 4024, Block Group 4, Census Tract 56, King County, Washington",4
1000000US530330056004025,530330056004025,"Block 4025, Block Group 4, Census Tract 56, King County, Washington",10
1000000US530330056004026,530330056004026,"Block 4026, Block Group 4, Census Tract 56, King County, Washington",16
1000000US530330056004027,530330056004027,"Block 4027, Block Group 4, Census Tract 56, King County, Washington",14
1000000US530330056004028,530330056004028,"Block 4028, Block Group 4, Census Tract 56, King County, Washington",11
1000000US530330056004029,530330056004029,"Block 4029, Block Group 4, Census Tract 56, King County, Washington",0
1000000US530330056004030,530330056004030,"Block 4030, Block Group 4, Census Tract 56, King County, Washington",16
1000000US530330056004031,530330056004031,"Block 4031, Block Group 4, Census Tract 56, King County, Washington",11
1000000US530330056004032,530330056004032,"Block 4032, Block Group 4, Census Tract 56, King County, Washington",1
1000000US530330056005000,530330056005000,"Block 5000, Block Group 5, Census Tract 56, King County, Washington",27
1000000US530330056005001,530330056005001,"Block 5001, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005002,530330056005002,"Block 5002, Block Group 5, Census Tract 56, King County, Washington",13
1000000US530330056005003,530330056005003,"Block 5003, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005004,530330056005004,"Block 5004, Block Group 5, Census Tract 56, King County, Washington",45
1000000US530330056005005,530330056005005,"Block 5005, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005006,530330056005006,"Block 5006, Block Group 5, Census Tract 56, King County, Washington",1
1000000US530330056005007,530330056005007,"Block 5007, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005008,530330056005008,"Block 5008, Block Group 5, Census Tract 56, King County, Washington",8
1000000US530330056005009,530330056005009,"Block 5009, Block Group 5, Census Tract 56, King County, Washington",15
1000000US530330056005010,530330056005010,"Block 5010, Block Group 5, Census Tract 56, King County, Washington",7
1000000US530330056005011,530330056005011,"Block 5011, Block Group 5, Census Tract 56, King County, Washington",13
1000000US530330056005012,530330056005012,"Block 5012, Block Group 5, Census Tract 56, King County, Washington",20
1000000US530330056005013,530330056005013,"Block 5013, Block Group 5, Census Tract 56, King County, Washington",11
1000000US530330056005014,530330056005014,"Block 5014, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005015,530330056005015,"Block 5015, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005016,530330056005016,"Block 5016, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005017,530330056005017,"Block 5017, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005018,530330056005018,"Block 5018, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005019,530330056005019,"Block 5019, Block Group 5, Census Tract 56, King County, Washington",7
1000000US530330056005020,530330056005020,"Block 5020, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005021,530330056005021,"Block 5021, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005022,530330056005022,"Block 5022, Block Group 5, Census Tract 56, King County, Washington",8
1000000US530330056005023,530330056005023,"Block 5023, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005024,530330056005024,"Block 5024, Block Group 5, Census Tract 56, King County, Washington",25
1000000US530330056005025,530330056005025,"Block 5025, Block Group 5, Census Tract 56, King County, Washington",27
1000000US530330056005026,530330056005026,"Block 5026, Block Group 5, Census Tract 56, King County, Washington",27
1000000US530330056005027,530330056005027,"Block 5027, Block Group 5, Census Tract 56, King County, Washington",9
1000000US530330056005028,530330056005028,"Block 5028, Block Group 5, Census Tract 56, King County, Washington",9
1000000US530330056005029,530330056005029,"Block 5029, Block Group 5, Census Tract 56, King County, Washington",1
1000000US530330056005030,530330056005030,"Block 5030, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005031,530330056005031,"Block 5031, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005032,530330056005032,"Block 5032, Block Group 5, Census Tract 56, King County, Washington",6
1000000US530330056005033,530330056005033,"Block 5033, Block Group 5, Census Tract 56, King County, Washington",20
1000000US530330056005034,530330056005034,"Block 5034, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005035,530330056005035,"Block 5035, Block Group 5, Census Tract 56, King County, Washington",13
1000000US530330056005036,530330056005036,"Block 5036, Block Group 5, Census Tract 56, King County, Washington",10
1000000US530330056005037,530330056005037,"Block 5037, Block Group 5, Census Tract 56, King County, Washington",11
1000000US530330056005038,530330056005038,"Block 5038, Block Group 5, Census Tract 56, King County, Washington",11
1000000US530330056005039,530330056005039,"Block 5039, Block Group 5, Census Tract 56, King County, Washington",9
1000000US530330056005040,530330056005040,"Block 5040, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005041,530330056005041,"Block 5041, Block Group 5, Census Tract 56, King County, Washington",21
1000000US530330056005042,530330056005042,"Block 5042, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005043,530330056005043,"Block 5043, Block Group 5, Census Tract 56, King County, Washington",12
1000000US530330056005044,530330056005044,"Block 5044, Block Group 5, Census Tract 56, King County, Washington",19
1000000US530330056005045,530330056005045,"Block 5045, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005046,530330056005046,"Block 5046, Block Group 5, Census Tract 56, King County, Washington",20
1000000US530330056005047,530330056005047,"Block 5047, Block Group 5, Census Tract 56, King County, Washington",9
1000000US530330056005048,530330056005048,"Block 5048, Block Group 5, Census Tract 56, King County, Washington",8
1000000US530330056005049,530330056005049,"Block 5049, Block Group 5, Census Tract 56, King County, Washington",3
1000000US530330056005050,530330056005050,"Block 5050, Block Group 5, Census Tract 56, King County, Washington",0
1000000US530330056005051,530330056005051,"Block 5051, Block Group 5, Census Tract 56, King County, Washington",17
1000000US530330056005052,530330056005052,"Block 5052, Block Group 5, Census Tract 56, King County, Washington",7
1000000US530330057001000,530330057001000,"Block 1000, Block Group 1, Census Tract 57, King County, Washington",0
1000000US530330057001001,530330057001001,"Block 1001, Block Group 1, Census Tract 57, King County, Washington",0
1000000US530330057001002,530330057001002,"Block 1002, Block Group 1, Census Tract 57, King County, Washington",0
1000000US530330057001003,530330057001003,"Block 1003, Block Group 1, Census Tract 57, King County, Washington",112
1000000US530330057001004,530330057001004,"Block 1004, Block Group 1, Census Tract 57, King County, Washington",14
1000000US530330057001005,530330057001005,"Block 1005, Block Group 1, Census Tract 57, King County, Washington",11
1000000US530330057001006,530330057001006,"Block 1006, Block Group 1, Census Tract 57, King County, Washington",15
1000000US530330057001007,530330057001007,"Block 1007, Block Group 1, Census Tract 57, King County, Washington",3
1000000US530330057001008,530330057001008,"Block 1008, Block Group 1, Census Tract 57, King County, Washington",0
1000000US530330057001009,530330057001009,"Block 1009, Block Group 1, Census Tract 57, King County, Washington",0
1000000US530330057001010,530330057001010,"Block 1010, Block Group 1, Census Tract 57, King County, Washington",17
1000000US530330057001011,530330057001011,"Block 1011, Block Group 1, Census Tract 57, King County, Washington",14
1000000US530330057001012,530330057001012,"Block 1012, Block Group 1, Census Tract 57, King County, Washington",0
